Hotel ID,Review ID,Score,Hotel_ID_Encoded
4_27,2305,6.8,386
4_27,2005,10.0,386
4_27,7187,8.4,386
4_27,6380,10.0,386
4_27,6581,10.0,386
4_27,11034,10.0,386
4_27,11033,10.0,386
4_27,8593,10.0,386
4_27,321,8.8,386
4_27,8397,7.6,386
4_27,5700,8.8,386
4_27,8287,8.4,386
4_27,7608,10.0,386
4_27,5513,8.0,386
4_27,2333,10.0,386
4_27,1304,9.2,386
4_27,1778,8.0,386
4_27,6002,10.0,386
4_27,1346,8.8,386
4_27,1345,10.0,386
4_27,5467,8.8,386
4_27,5467,8.8,386
4_27,10660,9.2,386
4_27,891,8.0,386
4_27,7491,10.0,386
4_27,8304,8.4,386
4_27,5577,8.0,386
4_27,1166,8.4,386
4_27,5584,6.4,386
4_27,4906,8.8,386
4_27,5225,9.6,386
4_27,7009,10.0,386
4_27,11644,10.0,386
4_27,8661,6.4,386
4_27,3838,9.6,386
4_27,13545,10.0,386
4_27,13398,8.4,386
4_27,11718,8.8,386
4_27,3715,10.0,386
4_27,13774,8.0,386
4_27,4548,10.0,386
4_27,2745,8.0,386
4_27,10913,8.4,386
4_27,13552,10.0,386
4_27,11572,8.8,386
4_27,13611,9.6,386
4_27,2225,8.0,386
4_27,2213,8.0,386
4_27,4133,8.8,386
4_27,4469,10.0,386
4_27,7773,9.2,386
4_27,13706,8.4,386
4_27,7807,7.2,386
4_27,582,10.0,386
4_27,11572,8.8,386
4_27,8860,8.0,386
4_27,13671,8.4,386
4_27,13408,9.2,386
4_27,2972,10.0,386
4_27,780,6.4,386
4_27,13359,9.6,386
4_27,11478,10.0,386
4_27,2050,10.0,386
4_27,13037,10.0,386
4_27,11875,10.0,386
4_27,4524,9.2,386
4_27,2501,9.6,386
4_27,179,10.0,386
4_27,2109,10.0,386
4_27,8385,9.6,386
4_27,8326,8.8,386
4_27,8346,6.8,386
4_27,8237,9.2,386
4_27,1708,10.0,386
4_27,1469,10.0,386
4_27,5397,10.0,386
4_27,5397,9.6,386
4_27,10243,10.0,386
4_27,8429,9.2,386
4_27,9700,6.4,386
4_28,6098,10.0,387
4_28,9193,8.0,387
4_28,9607,7.6,387
4_28,1851,7.2,387
4_28,9351,10.0,387
4_28,9024,8.4,387
4_28,7218,10.0,387
4_28,9643,9.2,387
4_28,9642,9.2,387
4_28,344,9.2,387
4_28,11126,9.6,387
4_28,5309,10.0,387
4_29,8995,10.0,388
4_29,987,9.6,388
4_29,6096,10.0,388
4_29,6635,8.8,388
4_29,7249,10.0,388
4_29,9908,7.6,388
4_29,6581,8.8,388
4_29,8984,8.8,388
4_29,13154,10.0,388
4_29,2006,6.8,388
4_29,8854,9.2,388
4_29,3401,8.8,388
4_29,7127,8.0,388
4_29,9248,8.0,388
4_29,10003,10.0,388
4_29,1955,7.2,388
4_29,9048,10.0,388
4_29,3067,10.0,388
4_29,4891,10.0,388
4_29,9210,7.6,388
4_29,9004,8.8,388
4_29,9448,9.2,388
4_29,10565,7.2,388
4_29,9481,9.6,388
4_29,3468,10.0,388
4_29,7215,7.2,388
4_29,6581,8.4,388
4_29,6947,9.2,388
4_29,6560,8.8,388
4_29,3252,8.4,388
4_29,11924,10.0,388
4_29,9460,7.6,388
4_29,12210,9.2,388
4_29,3194,8.4,388
4_29,13129,10.0,388
4_29,11996,10.0,388
4_29,6349,9.2,388
4_29,11997,9.2,388
4_29,11996,9.2,388
4_29,6947,8.8,388
4_29,2008,9.2,388
4_29,6096,8.0,388
4_29,9211,7.2,388
4_29,11944,9.6,388
4_29,10828,7.2,388
4_29,7013,6.4,388
4_29,3249,6.4,388
4_29,5151,8.8,388
4_29,9449,10.0,388
4_29,776,8.8,388
4_29,12276,8.8,388
4_29,8477,6.4,388
4_29,9464,6.4,388
4_29,9464,6.4,388
4_29,5214,8.0,388
4_29,9448,9.6,388
4_29,3142,8.4,388
4_29,8401,8.4,388
4_29,9052,9.2,388
4_29,5256,6.8,388
4_29,1715,10.0,388
4_29,101,8.4,388
4_29,9048,7.2,388
4_29,9315,9.2,388
4_29,12418,7.2,388
4_29,2418,10.0,388
4_29,12185,9.2,388
4_29,1141,10.0,388
4_29,13388,6.4,388
4_29,11162,6.8,388
4_29,12109,8.4,388
4_29,11056,10.0,388
4_29,3321,8.0,388
4_29,7953,9.2,388
4_29,10955,8.0,388
4_29,4531,6.8,388
4_29,4009,8.4,388
4_29,7617,7.2,388
4_29,5386,8.8,388
4_29,5181,7.2,388
4_29,2098,10.0,388
4_29,2098,9.6,388
4_29,6859,9.2,388
4_29,8194,9.2,388
4_29,58,9.6,388
4_29,3448,8.8,388
4_30,9049,9.2,390
4_30,9049,8.8,390
4_30,383,10.0,390
4_30,3473,8.4,390
4_30,6956,9.6,390
4_30,1177,10.0,390
4_30,6956,9.2,390
4_30,6956,9.6,390
4_30,2864,9.6,390
4_30,9161,9.2,390
4_30,4690,8.4,390
4_30,4690,8.0,390
4_30,697,10.0,390
4_30,697,10.0,390
4_30,10249,8.4,390
4_30,10800,10.0,390
4_30,8668,10.0,390
4_30,8514,8.8,390
4_30,13500,10.0,390
4_30,12655,10.0,390
4_30,11619,10.0,390
4_30,2691,10.0,390
4_30,4327,10.0,390
4_30,4525,10.0,390
4_30,10215,10.0,390
4_30,3745,9.2,390
4_30,3620,10.0,390
4_30,11412,6.8,390
4_30,906,10.0,390
4_30,8669,10.0,390
4_30,11893,9.2,390
4_30,8569,10.0,390
4_30,13364,10.0,390
4_30,13390,10.0,390
4_30,3948,9.2,390
4_30,13529,10.0,390
4_30,3002,10.0,390
4_30,2762,10.0,390
4_30,11073,8.0,390
4_30,1070,10.0,390
4_30,2195,10.0,390
4_30,10312,8.4,390
4_30,7743,7.6,390
4_30,11519,8.8,390
4_30,11828,8.4,390
4_30,2406,9.6,390
4_30,13759,7.6,390
4_30,11681,6.4,390
4_30,11649,10.0,390
4_30,11697,7.6,390
4_30,13784,10.0,390
4_30,12611,10.0,390
4_30,12521,9.6,390
4_30,10948,7.6,390
4_30,2740,9.2,390
4_30,61,9.2,390
4_30,11350,10.0,390
4_30,7914,7.6,390
4_30,11322,9.6,390
4_30,13322,10.0,390
4_30,1526,7.6,390
4_30,11619,10.0,390
4_30,32,10.0,390
4_30,7849,10.0,390
5_1,4782,10.0,397
5_1,3616,10.0,397
5_1,9463,8.4,397
5_1,1816,10.0,397
5_1,13225,10.0,397
5_1,4998,10.0,397
5_1,3783,10.0,397
5_1,11772,9.2,397
5_1,2628,9.2,397
5_1,13005,10.0,397
5_1,13393,8.8,397
5_1,8075,7.2,397
5_1,12257,9.2,397
5_1,7284,10.0,397
5_2,7116,8.4,408
5_2,1953,10.0,408
5_3,12599,10.0,415
5_3,9523,10.0,415
5_3,6263,10.0,415
5_3,11964,9.2,415
5_3,2835,8.0,415
5_3,7421,8.4,415
5_3,9731,10.0,415
5_3,10029,9.2,415
5_3,11121,9.2,415
5_3,9046,10.0,415
5_3,7207,10.0,415
5_3,6349,10.0,415
5_3,9877,8.8,415
5_3,9501,10.0,415
5_3,9335,9.6,415
5_3,9615,10.0,415
5_3,7126,9.2,415
5_3,2890,9.6,415
5_3,1557,10.0,415
5_3,5408,10.0,415
5_3,9460,10.0,415
5_3,6238,10.0,415
5_3,9908,10.0,415
5_3,3451,6.4,415
5_3,9259,10.0,415
5_3,12195,10.0,415
5_3,4857,10.0,415
5_3,9446,10.0,415
5_3,6579,10.0,415
5_3,5534,10.0,415
5_3,3095,10.0,415
5_3,10790,10.0,415
5_3,9020,10.0,415
5_3,10065,10.0,415
5_3,6624,9.6,415
5_3,11407,10.0,415
5_3,6656,10.0,415
5_3,3272,9.6,415
5_3,1997,9.6,415
5_3,2157,8.0,415
5_3,2157,9.2,415
5_3,9569,10.0,415
5_3,11714,6.8,415
5_3,6602,10.0,415
5_3,6352,10.0,415
5_3,9879,7.2,415
5_3,383,8.0,415
5_3,9180,10.0,415
5_3,5544,10.0,415
5_3,6086,8.8,415
5_3,7378,10.0,415
5_3,1325,10.0,415
5_3,5783,9.2,415
5_3,5490,8.4,415
5_3,3240,9.2,415
5_3,5537,9.6,415
5_3,9686,10.0,415
5_3,5745,7.6,415
5_3,9615,8.4,415
5_3,2834,7.6,415
5_3,5782,10.0,415
5_3,6383,10.0,415
5_3,8468,9.6,415
5_3,9932,8.4,415
5_3,9144,10.0,415
5_3,2355,8.8,415
5_3,9143,10.0,415
5_3,4808,10.0,415
5_3,12137,10.0,415
5_3,6581,9.6,415
5_3,6948,10.0,415
5_3,4305,9.2,415
5_3,8130,7.2,415
5_3,3818,7.2,415
5_3,9066,10.0,415
5_3,913,9.2,415
5_3,2296,8.4,415
5_3,8108,9.2,415
5_3,2938,7.2,415
5_3,4062,10.0,415
5_3,10019,9.6,415
5_3,8599,9.2,415
5_3,5063,10.0,415
5_3,6547,9.2,415
5_3,380,9.6,415
5_3,2785,10.0,415
5_3,7641,8.4,415
5_3,9617,8.8,415
5_3,380,9.2,415
5_3,6096,10.0,415
5_3,9041,9.2,415
5_3,7778,9.6,415
5_3,8601,9.6,415
5_3,6655,9.6,415
5_3,8048,10.0,415
5_3,3857,10.0,415
5_3,2278,10.0,415
5_3,6437,10.0,415
5_3,9256,10.0,415
5_3,9133,10.0,415
5_3,7194,8.8,415
5_3,3595,10.0,415
5_3,13327,10.0,415
5_3,5352,10.0,415
5_3,13496,8.0,415
5_3,7207,7.2,415
5_3,4432,8.4,415
5_3,12951,9.2,415
5_3,9135,10.0,415
5_3,4323,10.0,415
5_3,5214,10.0,415
5_3,13654,9.6,415
5_3,1708,9.6,415
5_3,7330,10.0,415
5_3,11802,8.4,415
5_3,7001,10.0,415
5_3,4524,10.0,415
5_3,1655,10.0,415
5_3,6426,10.0,415
5_3,8713,9.6,415
5_3,4836,8.4,415
5_3,12612,10.0,415
5_3,9525,9.6,415
5_3,6141,10.0,415
5_3,3335,10.0,415
5_3,8921,10.0,415
5_3,380,8.8,415
5_3,8849,8.8,415
5_3,6754,10.0,415
5_3,8498,9.6,415
5_3,9022,9.6,415
5_3,1074,10.0,415
5_3,4420,10.0,415
5_3,3001,9.2,415
5_3,8056,10.0,415
5_3,3993,10.0,415
5_3,9530,10.0,415
5_3,2073,6.4,415
5_3,2575,8.0,415
5_3,10003,9.2,415
5_3,9615,6.4,415
5_3,9874,9.6,415
5_4,11794,10.0,417
5_4,12179,10.0,417
5_4,10039,10.0,417
5_4,6561,10.0,417
5_4,8827,10.0,417
5_4,2586,9.6,417
5_4,5427,8.4,417
5_4,13178,8.8,417
5_4,890,8.0,417
5_4,3119,7.2,417
5_4,7253,8.0,417
5_4,7243,6.8,417
5_4,9184,9.6,417
5_4,6579,10.0,417
5_4,609,10.0,417
5_4,1945,10.0,417
5_4,989,10.0,417
5_4,3399,10.0,417
5_4,5355,10.0,417
5_4,988,10.0,417
5_4,9565,10.0,417
5_4,7251,10.0,417
5_4,7607,9.2,417
5_4,1095,10.0,417
5_4,9181,10.0,417
5_4,9000,9.6,417
5_4,12880,7.6,417
5_4,12880,8.4,417
5_4,6509,8.0,417
5_4,380,10.0,417
5_4,4732,8.0,417
5_4,9169,10.0,417
5_4,12706,10.0,417
5_4,7366,10.0,417
5_4,1700,10.0,417
5_4,11656,10.0,417
5_4,2738,9.6,417
5_4,5214,7.2,417
5_4,4301,9.6,417
5_4,7654,8.8,417
5_4,345,8.8,417
5_4,9945,10.0,417
5_4,1392,10.0,417
5_4,2912,10.0,417
5_4,345,9.6,417
5_4,380,10.0,417
5_4,9309,10.0,417
5_4,9309,10.0,417
5_4,4050,8.0,417
5_4,3298,10.0,417
5_4,4942,8.0,417
5_4,1694,9.6,417
5_4,8169,10.0,417
5_4,5357,7.6,417
5_4,681,8.4,417
5_4,1701,9.6,417
5_4,8169,10.0,417
5_4,485,10.0,417
5_4,11381,8.0,417
5_4,6026,10.0,417
5_4,12121,6.4,417
5_4,3498,7.2,417
5_4,10836,10.0,417
5_4,4878,10.0,417
5_4,8169,10.0,417
5_4,4314,10.0,417
5_4,8179,9.6,417
5_4,10637,8.4,417
5_4,8067,8.0,417
5_4,8416,7.6,417
5_4,8417,8.4,417
5_4,3946,7.6,417
5_4,13039,8.0,417
5_4,8001,8.0,417
5_4,4332,8.8,417
5_4,13050,10.0,417
5_4,8204,7.2,417
5_4,6297,9.6,417
5_4,1231,10.0,417
5_4,7983,6.8,417
5_4,11556,8.0,417
5_4,7003,7.2,417
5_4,7905,9.2,417
5_4,8169,10.0,417
5_4,8064,8.4,417
5_4,4588,7.6,417
5_4,13035,9.2,417
5_4,3887,10.0,417
5_4,6250,7.5,417
5_4,8224,8.0,417
5_4,5356,10.0,417
5_4,12229,10.0,417
5_4,485,10.0,417
5_4,885,10.0,417
5_4,7237,10.0,417
5_4,7597,7.6,417
5_6,517,10.0,418
5_6,3228,8.8,418
5_6,291,8.4,418
5_6,11443,9.6,418
5_6,10004,8.0,418
5_6,9928,9.6,418
5_6,7254,7.2,418
5_6,1838,10.0,418
5_6,5534,6.8,418
5_6,11019,9.6,418
5_6,9847,8.8,418
5_6,6603,10.0,418
5_6,1849,10.0,418
5_6,8825,9.6,418
5_6,6619,10.0,418
5_6,4862,10.0,418
5_6,6605,9.6,418
5_6,7705,10.0,418
5_6,7073,10.0,418
5_6,8753,10.0,418
5_6,1994,10.0,418
5_6,9000,10.0,418
5_6,1783,6.8,418
5_6,7243,10.0,418
5_6,13130,6.8,418
5_6,6337,10.0,418
5_6,1839,8.4,418
5_6,3115,8.8,418
5_6,11181,10.0,418
5_6,7182,8.0,418
5_6,9000,10.0,418
5_6,9686,10.0,418
5_6,6604,8.4,418
5_6,9658,8.8,418
5_6,9558,10.0,418
5_6,6658,10.0,418
5_6,1025,8.8,418
5_6,9917,10.0,418
5_6,3992,10.0,418
5_6,6097,9.6,418
5_6,9138,10.0,418
5_6,6340,8.4,418
5_6,5227,10.0,418
5_6,5819,10.0,418
5_6,496,10.0,418
5_6,10902,7.2,418
5_6,6342,9.2,418
5_6,6353,10.0,418
5_6,9446,10.0,418
5_6,6580,8.0,418
5_6,6217,10.0,418
5_6,1601,8.4,418
5_6,1464,8.8,418
5_6,5789,10.0,418
5_6,2517,8.4,418
5_6,11542,9.6,418
5_6,13252,8.0,418
5_6,12074,10.0,418
5_6,6925,10.0,418
5_6,10796,9.6,418
5_6,5104,10.0,418
5_6,2662,10.0,418
5_6,5104,9.6,418
5_6,7721,8.8,418
5_6,12980,10.0,418
5_6,7006,10.0,418
5_6,4585,7.6,418
5_6,11224,9.6,418
5_6,7977,8.0,418
5_6,10590,10.0,418
5_6,3661,9.2,418
5_6,10971,10.0,418
5_6,6070,8.8,418
5_6,13424,7.6,418
5_6,13014,10.0,418
5_6,3645,8.0,418
5_6,3645,9.2,418
5_6,3500,7.6,418
5_6,11828,7.2,418
5_6,1539,9.2,418
5_6,781,10.0,418
5_6,3787,6.4,418
5_6,7645,10.0,418
5_6,11244,10.0,418
5_6,178,10.0,418
5_6,8022,10.0,418
5_7,12640,10.0,419
5_7,1708,10.0,419
5_7,6096,10.0,419
5_7,7288,9.6,419
5_7,6403,9.2,419
5_7,10304,10.0,419
5_7,6581,10.0,419
5_7,13190,9.2,419
5_7,3252,10.0,419
5_7,3181,10.0,419
5_7,3182,10.0,419
5_7,3465,10.0,419
5_7,9595,10.0,419
5_7,9577,8.8,419
5_7,6602,10.0,419
5_7,8645,9.2,419
5_7,2003,9.6,419
5_7,12750,10.0,419
5_7,11641,9.6,419
5_7,3539,10.0,419
5_7,11820,10.0,419
5_7,4114,7.2,419
5_7,12637,10.0,419
5_7,6807,10.0,419
5_7,11986,10.0,419
5_7,2283,9.6,419
5_7,5562,10.0,419
5_7,10189,9.6,419
5_7,2500,10.0,419
5_7,6724,10.0,419
5_7,1296,9.2,419
5_7,2921,9.6,419
5_7,12676,8.8,419
5_7,3726,10.0,419
5_7,1141,9.2,419
5_7,12595,10.0,419
5_7,1051,9.2,419
5_7,8359,10.0,419
5_7,6449,7.6,419
5_7,12258,10.0,419
5_7,9984,9.6,419
5_7,480,9.6,419
5_7,11558,10.0,419
5_7,7651,9.6,419
5_8,2835,10.0,420
5_8,6617,9.2,420
5_8,12814,6.4,420
5_8,5721,10.0,420
5_8,3411,10.0,420
5_8,5360,10.0,420
5_8,3244,10.0,420
5_8,11174,9.2,420
5_8,5952,6.4,420
5_9,1480,10.0,421
5_9,3278,10.0,421
5_9,5212,8.0,421
5_9,3401,10.0,421
5_9,4887,10.0,421
5_9,8726,9.6,421
5_9,9001,6.4,421
5_9,1181,10.0,421
5_9,1814,10.0,421
5_9,7172,6.8,421
5_9,72,8.8,421
5_9,3314,10.0,421
5_9,7777,9.2,421
5_9,1092,10.0,421
5_9,7777,8.4,421
5_9,4239,9.6,421
5_9,7777,8.4,421
5_9,2821,8.0,421
5_9,3307,8.8,421
5_9,12470,10.0,421
5_9,12556,10.0,421
5_9,11255,8.0,421
5_9,5662,10.0,421
5_9,1199,8.0,421
5_9,411,10.0,421
5_10,1995,8.4,398
5_10,6515,10.0,398
5_10,9460,9.2,398
5_10,6216,9.6,398
5_10,9866,10.0,398
5_10,1081,10.0,398
5_10,5358,9.2,398
5_10,8904,8.8,398
5_10,6507,9.2,398
5_10,295,8.8,398
5_10,7674,10.0,398
5_10,1650,7.6,398
5_10,4576,9.6,398
5_10,2720,10.0,398
5_10,4276,10.0,398
5_10,7126,7.6,398
5_10,5356,8.8,398
5_10,9046,6.8,398
5_10,9910,10.0,398
5_10,5060,9.6,398
5_10,5592,10.0,398
5_10,7502,10.0,398
5_10,11931,10.0,398
5_10,6886,9.6,398
5_10,1707,9.6,398
5_10,6579,10.0,398
5_10,405,10.0,398
5_10,1192,8.4,398
5_10,406,9.6,398
5_10,9305,9.2,398
5_10,9395,7.2,398
5_10,7470,10.0,398
5_10,5784,6.4,398
5_10,7468,8.0,398
5_10,11390,8.4,398
5_10,2384,9.6,398
5_10,10776,10.0,398
5_10,924,8.0,398
5_10,4384,9.6,398
5_10,6335,9.2,398
5_10,9655,8.8,398
5_10,8325,9.6,398
5_10,6983,8.8,398
5_10,1008,9.2,398
5_10,8578,9.6,398
5_10,6096,8.4,398
5_10,5990,10.0,398
5_10,1925,8.8,398
5_10,5194,7.6,398
5_10,11069,9.2,398
5_10,6916,9.6,398
5_10,1627,8.8,398
5_10,273,9.2,398
5_10,4443,10.0,398
5_10,4379,7.2,398
5_10,8432,10.0,398
5_10,3045,9.6,398
5_10,5080,9.6,398
5_10,8936,8.4,398
5_10,2261,6.4,398
5_10,5269,7.6,398
5_10,7272,9.2,398
5_10,3727,8.4,398
5_10,10526,6.4,398
5_10,1490,10.0,398
5_10,10840,8.8,398
5_10,2383,10.0,398
5_10,8245,10.0,398
5_10,4151,8.0,398
5_10,3862,6.4,398
5_10,11948,9.2,398
5_10,11243,10.0,398
5_10,10141,10.0,398
5_10,1495,6.8,398
5_10,11252,6.8,398
5_10,2719,9.6,398
5_10,12964,10.0,398
5_10,10806,8.8,398
5_10,5982,7.6,398
5_10,11178,8.8,398
5_10,5091,8.0,398
5_10,6045,9.6,398
5_10,7803,6.8,398
5_10,13549,9.6,398
5_10,6067,9.2,398
5_10,3088,9.2,398
5_10,3830,8.8,398
5_10,2373,8.4,398
5_10,2059,8.4,398
5_10,7875,8.0,398
5_10,2748,8.8,398
5_10,4877,10.0,398
5_10,13391,9.6,398
5_10,13707,10.0,398
5_10,2694,9.6,398
5_10,4156,10.0,398
5_10,7808,10.0,398
5_10,13732,7.2,398
5_10,8883,8.0,398
5_10,4575,10.0,398
5_10,4450,8.4,398
5_10,13280,8.0,398
5_10,13703,7.6,398
5_10,1492,8.4,398
5_10,2812,10.0,398
5_10,11672,9.6,398
5_10,1447,8.8,398
5_10,11752,9.6,398
5_10,552,10.0,398
5_10,11288,8.8,398
5_10,2703,10.0,398
5_10,11660,8.4,398
5_10,6656,10.0,398
5_10,1859,10.0,398
5_10,912,9.6,398
5_10,3035,10.0,398
5_10,1181,10.0,398
5_10,1955,10.0,398
5_10,6349,10.0,398
5_10,12715,10.0,398
5_10,6579,10.0,398
5_10,11963,8.8,398
5_10,9496,9.6,398
5_10,2989,10.0,398
5_10,3446,10.0,398
5_10,7419,7.6,398
5_10,6604,10.0,398
5_10,9167,10.0,398
5_10,6560,10.0,398
5_10,948,9.2,398
5_10,9290,10.0,398
5_10,1925,9.6,398
5_10,6282,9.6,398
5_10,8793,10.0,398
5_10,5538,10.0,398
5_10,5538,10.0,398
5_10,7116,7.2,398
5_10,8791,10.0,398
5_10,10037,10.0,398
5_10,6579,7.2,398
5_10,6604,10.0,398
5_10,7381,7.6,398
5_10,1955,10.0,398
5_10,12188,8.0,398
5_10,9166,10.0,398
5_10,3058,6.8,398
5_10,7253,9.2,398
5_10,3218,8.8,398
5_10,6604,9.2,398
5_10,5214,7.6,398
5_10,7185,6.8,398
5_10,8634,8.4,398
5_10,385,7.6,398
5_10,9926,8.8,398
5_11,5215,10.0,399
5_11,4887,7.6,399
5_11,13121,10.0,399
5_11,7119,9.2,399
5_11,1965,8.4,399
5_11,1924,10.0,399
5_11,3284,9.6,399
5_12,10058,9.6,400
5_12,10961,9.2,400
5_12,6543,7.6,400
5_12,6634,8.8,400
5_12,10071,9.2,400
5_12,5742,6.4,400
5_12,8635,10.0,400
5_12,380,6.4,400
5_12,8635,10.0,400
5_12,1497,7.6,400
5_12,1440,8.0,400
5_12,12121,7.2,400
5_12,12006,9.2,400
5_13,13202,10.0,401
5_13,9268,10.0,401
5_13,3066,10.0,401
5_13,9022,9.2,401
5_13,9022,10.0,401
5_13,11575,8.4,401
5_13,3071,10.0,401
5_13,6507,10.0,401
5_13,3066,10.0,401
5_13,9824,10.0,401
5_13,700,8.0,401
5_13,9532,9.2,401
5_13,1965,8.4,401
5_13,6098,7.6,401
5_13,9928,9.6,401
5_13,3067,10.0,401
5_13,6604,8.0,401
5_13,3115,10.0,401
5_13,3082,7.2,401
5_13,4797,10.0,401
5_13,1963,10.0,401
5_13,7421,8.8,401
5_13,3244,10.0,401
5_13,7443,10.0,401
5_13,7368,7.6,401
5_13,6717,10.0,401
5_13,3115,10.0,401
5_13,9018,10.0,401
5_13,3115,10.0,401
5_13,5166,8.0,401
5_13,3115,10.0,401
5_13,1947,10.0,401
5_13,10046,6.8,401
5_13,1890,7.2,401
5_13,6602,10.0,401
5_13,6185,10.0,401
5_13,381,10.0,401
5_13,3066,10.0,401
5_13,7124,10.0,401
5_13,6096,10.0,401
5_13,9663,10.0,401
5_13,3123,10.0,401
5_13,1613,10.0,401
5_13,11804,8.4,401
5_13,13145,10.0,401
5_13,12852,10.0,401
5_13,6096,10.0,401
5_13,5356,9.6,401
5_13,9194,10.0,401
5_13,1393,10.0,401
5_13,9164,10.0,401
5_13,9566,10.0,401
5_13,10296,10.0,401
5_13,10037,10.0,401
5_13,3442,8.0,401
5_13,12188,10.0,401
5_13,1413,7.2,401
5_13,9439,10.0,401
5_13,3183,10.0,401
5_13,1613,9.2,401
5_13,10048,9.2,401
5_13,9719,10.0,401
5_13,9388,10.0,401
5_13,9389,10.0,401
5_13,4922,9.6,401
5_13,5214,10.0,401
5_13,3478,10.0,401
5_13,9446,10.0,401
5_13,835,9.2,401
5_13,11015,10.0,401
5_13,9207,10.0,401
5_13,9244,10.0,401
5_13,1418,10.0,401
5_13,12727,10.0,401
5_13,6562,10.0,401
5_13,10061,9.2,401
5_13,385,8.8,401
5_13,1852,10.0,401
5_13,8751,8.4,401
5_13,3244,6.4,401
5_13,9462,10.0,401
5_13,11847,7.2,401
5_13,13191,9.2,401
5_13,12310,8.0,401
5_13,6428,10.0,401
5_13,12842,10.0,401
5_13,4704,10.0,401
5_13,9235,10.0,401
5_13,9899,10.0,401
5_13,12675,10.0,401
5_13,2324,10.0,401
5_13,7016,8.4,401
5_13,9392,10.0,401
5_13,9938,9.6,401
5_13,1949,10.0,401
5_13,4880,10.0,401
5_13,4814,9.6,401
5_13,2324,10.0,401
5_13,7225,9.6,401
5_13,11070,8.0,401
5_13,4100,8.4,401
5_13,3532,10.0,401
5_13,9948,10.0,401
5_13,792,10.0,401
5_13,10167,10.0,401
5_13,351,10.0,401
5_13,11689,8.0,401
5_13,9613,8.4,401
5_13,2088,8.8,401
5_13,9139,10.0,401
5_13,9049,10.0,401
5_13,4878,10.0,401
5_13,11272,9.2,401
5_13,104,7.2,401
5_13,11270,9.2,401
5_13,11271,9.2,401
5_13,1114,8.0,401
5_13,4736,10.0,401
5_13,11309,9.6,401
5_13,11784,9.6,401
5_13,794,10.0,401
5_13,6428,9.6,401
5_13,4343,7.6,401
5_13,4721,9.2,401
5_13,149,10.0,401
5_13,4343,7.6,401
5_13,4878,10.0,401
5_13,5759,10.0,401
5_13,10095,9.2,401
5_13,792,10.0,401
5_13,2329,8.4,401
5_13,1066,10.0,401
5_13,11372,7.6,401
5_13,11271,9.6,401
5_13,4503,10.0,401
5_13,4961,6.8,401
5_13,4677,9.2,401
5_13,2908,10.0,401
5_13,10592,10.0,401
5_13,1050,10.0,401
5_13,1815,8.0,401
5_13,4914,9.2,401
5_13,8104,10.0,401
5_13,3931,9.6,401
5_13,363,10.0,401
5_13,345,10.0,401
5_13,4057,10.0,401
5_13,345,10.0,401
5_13,1945,8.8,401
5_13,1231,10.0,401
5_13,11271,9.6,401
5_13,3698,9.2,401
5_13,2138,8.8,401
5_13,11411,7.2,401
5_13,11270,9.6,401
5_13,2504,10.0,401
5_13,1723,9.6,401
5_13,4615,10.0,401
5_13,3992,10.0,401
5_13,8801,9.6,401
5_13,12459,8.4,401
5_13,558,10.0,401
5_13,10200,8.4,401
5_13,10013,10.0,401
5_13,2201,7.6,401
5_13,12725,9.6,401
5_13,5208,8.0,401
5_13,2749,10.0,401
5_13,708,10.0,401
5_13,9615,10.0,401
5_13,4006,10.0,401
5_13,2324,10.0,401
5_13,4018,10.0,401
5_13,6428,10.0,401
5_13,9000,10.0,401
5_13,5240,10.0,401
5_13,1960,10.0,401
5_13,3581,10.0,401
5_13,1728,10.0,401
5_13,5266,10.0,401
5_13,4968,10.0,401
5_13,1643,10.0,401
5_13,8295,10.0,401
5_13,5733,10.0,401
5_13,13596,10.0,401
5_13,3563,10.0,401
5_13,7116,10.0,401
5_13,10846,10.0,401
5_13,4679,10.0,401
5_13,7216,10.0,401
5_13,3324,10.0,401
5_13,5965,10.0,401
5_13,6290,10.0,401
5_13,3681,10.0,401
5_13,510,10.0,401
5_13,9874,10.0,401
5_13,277,10.0,401
5_13,774,10.0,401
5_13,10668,9.2,401
5_13,4877,10.0,401
5_13,5212,10.0,401
5_13,2413,10.0,401
5_13,5830,10.0,401
5_13,6096,10.0,401
5_13,3082,10.0,401
5_13,7419,10.0,401
5_13,8865,10.0,401
5_13,4959,10.0,401
5_13,6072,10.0,401
5_13,7696,10.0,401
5_13,624,10.0,401
5_13,9705,10.0,401
5_13,8208,10.0,401
5_13,3309,10.0,401
5_13,6071,10.0,401
5_13,4138,10.0,401
5_13,3362,10.0,401
5_13,4139,10.0,401
5_13,4140,10.0,401
5_13,5974,10.0,401
5_13,9046,10.0,401
5_14,1838,10.0,402
5_15,6097,8.4,403
5_15,7243,7.2,403
5_15,7419,7.6,403
5_15,6604,10.0,403
5_15,11176,10.0,403
5_15,2867,10.0,403
5_15,3437,10.0,403
5_16,12999,9.6,404
5_16,1407,9.2,404
5_16,3116,10.0,404
5_16,9215,10.0,404
5_16,6595,10.0,404
5_16,6562,8.0,404
5_16,5539,9.6,404
5_16,3110,6.4,404
5_16,3110,6.4,404
5_16,11136,10.0,404
5_17,7167,9.6,405
5_17,9460,8.0,405
5_17,9563,8.0,405
5_17,6617,10.0,405
5_17,4778,10.0,405
5_17,1965,8.8,405
5_17,1968,8.8,405
