Hotel ID,Score,Reviewer_ID
3_30,8.4,KYUNGDOO_4593.0_1.0
3_30,9.6,deokgu_11138.0_1.0
3_30,8.4,HAN_2576.0_2.0
3_30,8.0,JeongWoo_4085.0_1.0
3_30,10.0,MYEONG_5704.0_1.0
3_30,8.0,KYEONGCHEON_4578.0_1.0
3_30,10.0,Jae_3937.0_1.0
3_30,9.6,Hyungju_3370.0_1.0
3_30,8.8,YUN_10494.0_1.0
3_30,10.0,JIWOON_3805.0_1.0
3_30,9.6,HAN_2580.0_1.0
3_30,9.2,JINJU_3772.0_1.0
3_30,10.0,Narae_6450.0_1.0
3_30,10.0,SOOCHIN_7906.0_1.0
3_30,8.4,민화_13403.0_1.0
3_30,10.0,YUNJAE_10501.0_1.0
3_30,10.0,진아_13664.0_2.0
3_30,9.2,ᴺᴬᴿᴬᴱ_13239.0_1.0
3_30,9.6,KANGMIN_4474.0_1.0
3_30,10.0,Hye_3304.0_1.0
3_30,8.0,MIKYUNG_5623.0_1.0
3_30,9.2,SANGSU_7734.0_1.0
4_1,10.0,park_12259.0_1.0
4_1,10.0,HYUNSUK_2824.0_1.0
4_1,10.0,soyeon_12565.0_1.0
4_1,9.6,Ann_396.0_1.0
4_1,9.6,Han_2890.0_1.0
4_1,10.0,Bang_602.0_1.0
4_1,9.6,Nguyễn_6605.0_4.0
4_1,9.6,Ngô_6626.0_1.0
4_1,10.0,Hậu_3463.0_1.0
4_1,8.8,GIÁNG_2367.0_1.0
4_1,10.0,Mai_5742.0_1.0
4_1,10.0,HoangAnh_3122.0_1.0
4_1,10.0,Tu_9609.0_1.0
4_1,9.6,NGUYỄN_6363.0_3.0
4_1,10.0,Hải_3452.0_1.0
4_1,8.8,Tran_9450.0_1.0
4_1,9.6,Ty_9695.0_1.0
4_1,9.6,NK_6393.0_1.0
4_1,10.0,Tố_9775.0_1.0
4_1,10.0,James_3972.0_1.0
4_1,10.0,Linh_5358.0_3.0
4_1,9.2,Nguyễn_6606.0_3.0
4_1,10.0,Hong_3144.0_1.0
4_1,10.0,HOÀNG_2705.0_1.0
4_1,9.2,Nhu_6675.0_1.0
4_1,7.2,Linh_5358.0_2.0
4_1,10.0,HOÀNG_2706.0_1.0
4_1,8.0,Thị_9260.0_3.0
4_1,10.0,Huong_3230.0_1.0
4_1,10.0,Hùng_3420.0_1.0
4_1,10.0,Bao_609.0_1.0
4_1,10.0,Giang_2456.0_1.0
4_1,10.0,Ta_8854.0_1.0
4_1,10.0,Anh_384.0_3.0
4_1,9.6,TRUONG_8817.0_2.0
4_1,10.0,Mình_6264.0_1.0
4_1,10.0,hong_11399.0_1.0
4_1,6.4,TRONG_8811.0_1.0
4_1,6.4,Quang_7380.0_2.0
4_1,10.0,Doan_1857.0_1.0
4_1,9.6,Tu_9608.0_1.0
4_1,8.8,Lê_5534.0_2.0
4_1,10.0,Trúc_9558.0_1.0
4_1,10.0,Trọng_9594.0_1.0
4_1,10.0,Trọng_9593.0_1.0
4_1,10.0,Hoa_3092.0_1.0
4_1,9.2,Thị_9256.0_1.0
4_1,10.0,Thái_9202.0_1.0
4_1,8.4,Hiệp_3077.0_1.0
4_1,10.0,HO_2666.0_1.0
4_1,10.0,Lan_5166.0_1.0
4_1,10.0,Thái_9198.0_1.0
4_1,9.6,Huong_3228.0_1.0
4_1,9.6,Lanh_5176.0_1.0
4_1,10.0,Khai_4764.0_1.0
4_1,10.0,Anh_380.0_1.0
4_1,8.4,Ty_9698.0_1.0
4_1,8.8,Bubu_771.0_1.0
4_1,8.8,Viet_9926.0_1.0
4_1,10.0,XUAN_10258.0_1.0
4_1,10.0,PHẠM_6968.0_1.0
4_1,10.0,XUAN_10259.0_1.0
4_1,10.0,Tùng_9740.0_1.0
4_1,8.8,Nguyễn_6604.0_4.0
4_1,10.0,Phu_7177.0_1.0
4_1,10.0,Tran_9450.0_3.0
4_1,7.6,HÙNG_3398.0_1.0
4_1,10.0,Thư_9227.0_1.0
4_1,10.0,Thuý_9175.0_1.0
4_1,10.0,Thư_9227.0_2.0
4_1,10.0,Hoang_3116.0_2.0
4_1,10.0,Tuấn_9688.0_1.0
4_1,8.0,Thai_8980.0_1.0
4_1,7.2,thanh_12687.0_1.0
4_1,9.6,MY_5702.0_1.0
4_1,9.6,Đăng_13158.0_1.0
4_1,8.4,thi_12708.0_1.0
4_1,10.0,QUYNH_7352.0_1.0
4_1,8.8,Uyen_9813.0_1.0
4_1,7.6,Thi_9048.0_4.0
4_1,8.8,thi_12708.0_2.0
4_1,8.8,Đăng_13158.0_1.0
4_1,9.6,Trong_9508.0_1.0
4_1,7.2,Duc_1925.0_1.0
4_1,8.8,Da_1562.0_1.0
4_1,9.0,Lưu_5552.0_1.0
4_1,7.6,Paul_7044.0_1.0
4_1,8.8,Racquel_7503.0_1.0
4_1,10.0,Miwoo_6164.0_1.0
4_1,9.6,Quan_7372.0_1.0
4_1,9.6,Tracey_9417.0_1.0
4_1,10.0,JEONG_3687.0_1.0
4_1,10.0,Lại_5560.0_1.0
4_1,10.0,Komal_4946.0_1.0
4_1,10.0,Hoàng_3185.0_2.0
4_1,10.0,Elizabeth_2120.0_1.0
4_1,8.8,Ng_6502.0_1.0
4_1,10.0,Komal_4946.0_2.0
4_1,9.6,trevor_12786.0_1.0
4_1,10.0,Kit_4919.0_1.0
4_1,9.6,Daeun_1573.0_1.0
4_1,10.0,Suchi_8520.0_1.0
4_1,9.6,ahmed_10863.0_7.0
4_1,10.0,Zheng_10833.0_1.0
4_1,10.0,Julian_4386.0_1.0
4_1,9.6,기현_13300.0_1.0
4_1,10.0,Gerard_2437.0_1.0
4_1,9.6,Phu_7179.0_1.0
4_1,10.0,Dimitrios_1805.0_1.0
4_1,9.2,Tuan_9618.0_1.0
4_1,8.4,Paul_7048.0_1.0
4_1,10.0,thuy_12732.0_1.0
4_1,8.8,Soonja_8421.0_1.0
4_1,10.0,Huynh_3258.0_2.0
4_1,9.6,ahmed_10863.0_8.0
4_1,9.6,ahmed_10863.0_9.0
4_1,10.0,sang_12390.0_1.0
4_1,10.0,권_13290.0_1.0
4_1,10.0,Hien_3027.0_1.0
4_1,10.0,Quốc_7448.0_1.0
4_1,10.0,ahmed_10864.0_2.0
4_1,10.0,Jiwon_4235.0_1.0
4_1,10.0,NAM_6294.0_1.0
4_1,9.6,THOMAS_8738.0_1.0
4_1,6.4,Thu_9133.0_4.0
4_1,10.0,Sumi_8542.0_1.0
4_1,10.0,chuong_11078.0_1.0
4_1,10.0,HUNG_2720.0_1.0
4_1,10.0,Huong_3227.0_1.0
4_1,10.0,Youngmi_10694.0_1.0
4_1,10.0,Anh_380.0_2.0
4_1,10.0,RAMI_7466.0_1.0
4_1,10.0,xuyen_12950.0_1.0
4_1,9.6,pac_12254.0_1.0
4_1,10.0,Hyejung_3320.0_1.0
4_1,8.4,Thi_9052.0_2.0
4_1,7.6,vincent_12869.0_1.0
4_1,10.0,Tore_9401.0_1.0
4_1,10.0,Nayoung_6484.0_1.0
4_1,10.0,SO_7876.0_1.0
4_1,7.2,TAE_8657.0_1.0
4_1,10.0,Tristan_9498.0_1.0
4_1,9.6,Bao_608.0_1.0
4_1,10.0,Thái_9200.0_1.0
4_1,10.0,Nicola_6737.0_1.0
4_1,6.4,Bryan_767.0_1.0
4_1,8.4,Alan_166.0_1.0
4_1,8.8,Eunhee_2212.0_1.0
4_1,8.8,Ngo_6545.0_1.0
4_1,8.8,Xiao_10273.0_1.0
4_1,9.6,DOHYUN_1513.0_1.0
4_1,9.2,Jaeah_3944.0_1.0
4_1,10.0,Thi_9046.0_1.0
4_1,10.0,Thi_9046.0_2.0
4_1,10.0,DUONG_1553.0_1.0
4_1,9.2,SANGJIN_7725.0_1.0
4_1,10.0,Clare_1351.0_1.0
4_1,9.6,Siwapiragam_8365.0_1.0
4_1,10.0,Edward_2087.0_1.0
4_1,8.8,Lan_5166.0_1.0
4_1,8.0,Andre_318.0_1.0
4_1,10.0,shogbana_12507.0_1.0
4_1,10.0,Lai_5143.0_1.0
4_1,10.0,Emma_2153.0_1.0
4_1,8.4,Hai_2868.0_1.0
4_1,9.2,HUY_2729.0_1.0
4_1,10.0,Wai_10124.0_1.0
4_1,10.0,Emily_2148.0_1.0
4_1,8.4,PHAM_6931.0_1.0
4_1,8.0,Kelly_4706.0_1.0
4_1,9.2,MINSU_5664.0_1.0
4_1,10.0,David_1700.0_1.0
4_1,9.2,Mei_5942.0_1.0
4_1,9.6,Hoai_3102.0_1.0
4_1,10.0,douglas_11165.0_1.0
4_1,8.4,Hai_2867.0_1.0
4_1,9.2,serge_12466.0_1.0
4_1,7.6,NGUYEN_6341.0_1.0
4_1,10.0,dinh_11144.0_1.0
4_1,8.8,Tamara_8912.0_1.0
4_1,6.4,Wilhelm_10184.0_1.0
4_1,10.0,Andreas_328.0_1.0
4_1,7.6,Stephan_8462.0_1.0
4_1,10.0,TOSHIAKI_8780.0_1.0
4_1,8.4,murakami_12136.0_1.0
4_1,8.4,NAGASAWA_6289.0_1.0
4_1,10.0,Jessie_4121.0_1.0
4_1,7.6,KA_4459.0_1.0
4_1,9.6,On_6883.0_1.0
4_1,10.0,Wangqing_10143.0_1.0
4_1,9.2,Nannan_6443.0_1.0
4_1,8.0,Jin_4193.0_1.0
4_1,9.6,Yinxiao_10618.0_1.0
4_1,8.4,mengting_12039.0_1.0
4_1,10.0,Heng_2997.0_1.0
4_1,8.8,YU_10471.0_1.0
4_1,10.0,ZONGLONG_10808.0_1.0
4_1,8.8,Dingjie_1810.0_1.0
4_1,6.4,ying_12992.0_1.0
4_1,8.4,XI_10244.0_1.0
4_1,10.0,Yunjeong_10768.0_1.0
4_1,10.0,minsung_12108.0_1.0
4_1,10.0,Eun_2195.0_1.0
4_1,9.2,euneui_11216.0_1.0
4_2,10.0,Huong_3228.0_2.0
4_2,10.0,Hiếu_3060.0_1.0
4_2,8.4,Minh_6093.0_1.0
4_2,10.0,Phuong_7207.0_2.0
4_2,10.0,Gerard_2435.0_1.0
4_2,10.0,Khánh_4825.0_2.0
4_2,9.6,Young_10669.0_1.0
4_2,9.6,craig_11088.0_1.0
4_2,10.0,Thuy_9167.0_1.0
4_2,10.0,kee_11791.0_1.0
4_2,10.0,Hoa_3094.0_2.0
4_2,8.8,Galina_2401.0_1.0
4_2,8.0,Darren_1676.0_1.0
4_2,9.6,Abdullah_88.0_1.0
4_2,9.2,MARTINE_5594.0_1.0
4_2,8.4,Yae_10520.0_1.0
4_2,9.2,Yae_10520.0_2.0
4_2,9.6,SEONGHWAN_7775.0_1.0
4_2,10.0,heekyeong_11349.0_1.0
4_2,9.6,Hoyoung_3168.0_1.0
4_2,9.6,Keundae_4737.0_1.0
4_2,8.4,Chaekyeung_1044.0_1.0
4_2,10.0,Eunhee_2214.0_1.0
4_2,9.6,Yeeun_10550.0_1.0
4_2,8.0,yoonhee_13012.0_1.0
4_2,9.6,성현_13447.0_1.0
4_2,9.2,다슬_13321.0_1.0
4_2,10.0,JISUN_3798.0_1.0
4_2,9.6,Hyunjoo_3379.0_1.0
4_2,8.8,JIHYE_3748.0_1.0
4_2,9.6,JIHYE_3748.0_2.0
4_2,10.0,hyunah_11508.0_1.0
4_2,8.4,netwark_12170.0_1.0
4_2,10.0,SEOHEE_7760.0_1.0
4_2,9.6,jaehui_11585.0_1.0
4_2,8.0,netwark_12170.0_2.0
4_2,9.6,so_12525.0_1.0
4_2,8.0,JC_3670.0_2.0
4_2,8.4,JC_3670.0_3.0
4_2,8.4,JC_3670.0_4.0
4_2,8.8,Ulla_9799.0_1.0
4_2,10.0,Tid_9286.0_1.0
4_3,8.4,Hậu_3464.0_1.0
4_3,9.2,Trâm_9546.0_2.0
4_3,9.2,Hiền_3068.0_1.0
4_3,10.0,PHẠM_6965.0_1.0
4_3,10.0,Jasmine_4013.0_1.0
4_3,10.0,Tuan_9615.0_1.0
4_3,9.6,Huynh_3257.0_2.0
4_3,10.0,Ivan_3599.0_1.0
4_3,10.0,phuong_12313.0_1.0
4_3,10.0,jeonga_11623.0_1.0
4_3,8.8,현지_13756.0_2.0
4_3,10.0,Jeong_4079.0_1.0
4_4,10.0,ThanhThe_9010.0_1.0
4_4,10.0,Myeong_6243.0_1.0
4_4,10.0,Dylan_1984.0_1.0
4_4,9.6,Dinh_1813.0_1.0
4_4,9.2,Thi_9047.0_1.0
4_4,8.0,ANH_46.0_1.0
4_4,10.0,DUONG_1552.0_1.0
4_4,8.4,Phạm_7255.0_2.0
4_4,10.0,Mac_5722.0_1.0
4_4,10.0,Ngọc_6632.0_2.0
4_4,8.8,Le_5215.0_1.0
4_4,8.0,Tuan_9619.0_1.0
4_4,10.0,Hoa_3096.0_1.0
4_4,9.2,Trúc_9561.0_2.0
4_4,6.4,Uyen_9815.0_1.0
4_4,9.2,Nicola_6739.0_1.0
4_4,8.8,Yeo_10577.0_1.0
4_4,8.8,Dat_1688.0_1.0
4_4,9.6,Nguyen_6579.0_4.0
4_4,10.0,Nathan_6470.0_1.0
4_4,9.2,Huy_3241.0_2.0
4_4,6.8,Daniel_1625.0_1.0
4_4,9.6,chisato_11043.0_1.0
4_4,10.0,Hoyoung_3167.0_1.0
4_4,10.0,Hwayeong_3291.0_1.0
4_4,10.0,juseong_11767.0_1.0
4_4,7.6,윤경_13557.0_1.0
4_4,9.6,JEONG_3684.0_1.0
4_4,8.4,재호_13593.0_1.0
4_4,9.6,SEONYEONG_7787.0_2.0
4_4,8.4,Seungyoung_8225.0_1.0
4_4,9.6,쀼_13418.0_1.0
4_4,8.0,hyojin_11496.0_1.0
4_4,9.2,JIHA_3738.0_1.0
4_4,10.0,EUNAH_2041.0_1.0
4_4,8.0,HEEJEONG_2616.0_1.0
4_4,6.8,jiyeon_11693.0_1.0
4_4,10.0,Joohyeon_4335.0_1.0
4_4,8.8,ahreum_10867.0_1.0
4_4,9.2,sugyeong_12585.0_1.0
4_4,10.0,Minjun_6126.0_1.0
4_4,10.0,JI_3714.0_1.0
4_4,9.2,Junpyo_4426.0_1.0
4_4,10.0,Gijin_2472.0_1.0
4_4,8.8,JUNGIM_3880.0_1.0
4_4,9.2,Ye_10540.0_1.0
4_4,10.0,김의진_13307.0_1.0
4_4,9.2,mi_12044.0_1.0
4_4,8.8,롸기_13357.0_1.0
4_4,6.4,WOOSUNG_10122.0_1.0
4_4,9.6,jisoo_11685.0_1.0
4_4,8.4,영화_13518.0_1.0
4_4,9.2,Kim_4887.0_1.0
4_4,10.0,Eunju_2230.0_1.0
4_4,9.2,Sandra_8046.0_1.0
4_5,10.0,Huỳnh_3278.0_1.0
4_5,10.0,taebum_12658.0_1.0
4_5,8.4,VanAnh_9884.0_1.0
4_5,9.6,Thịnh_9262.0_1.0
4_5,7.6,Anh_381.0_1.0
4_5,10.0,travel_12785.0_1.0
4_5,10.0,hà_11532.0_1.0
4_5,10.0,Minh_6096.0_1.0
4_5,10.0,Tuấn_9691.0_1.0
4_5,10.0,Lân_5532.0_1.0
4_5,7.6,Đỗ_13196.0_1.0
4_5,8.0,Đỗ_13196.0_2.0
4_5,10.0,Đỗ_13196.0_3.0
4_5,8.4,Thu_9131.0_1.0
4_5,8.0,Nga_6507.0_1.0
4_5,8.0,Đỗ_13196.0_5.0
4_5,8.0,Thảo_9236.0_1.0
4_5,8.4,Christopher_1268.0_2.0
4_5,8.8,Thomas_9107.0_2.0
4_5,9.2,Thomas_9107.0_1.0
4_5,8.4,Ronak_7655.0_1.0
4_5,10.0,Keng_4716.0_1.0
4_5,8.8,Dũng_1998.0_1.0
4_5,10.0,Van_9876.0_1.0
4_5,9.6,HUAHUA_2714.0_1.0
4_5,8.4,Shin_8280.0_1.0
4_5,8.8,KWANG_4567.0_1.0
4_5,8.4,jaewon_11593.0_1.0
4_5,8.4,nan_nan_nan
4_5,10.0,SEONGHWAN_7774.0_1.0
4_5,10.0,SERYEON_7793.0_1.0
4_5,9.2,TAE_8657.0_1.0
4_5,8.4,kwangkyu_11865.0_1.0
4_5,7.2,SANG_7711.0_1.0
4_5,10.0,KIM_4524.0_3.0
4_5,8.8,seonmin_12453.0_1.0
4_5,6.4,su-yeon_12584.0_1.0
4_5,10.0,KYOUNGRYEUL_4589.0_1.0
4_5,9.2,Inhyun_3570.0_1.0
4_5,7.6,JUNGHYUNG_3879.0_1.0
4_5,9.2,sungyong_12625.0_1.0
4_5,8.4,Kwangshik_4999.0_1.0
4_5,7.2,Inae_3561.0_1.0
4_5,6.8,elle_11202.0_1.0
4_5,9.2,SunYoung_8555.0_1.0
4_5,8.4,Kwangshik_5000.0_1.0
4_5,9.6,Park_7002.0_1.0
4_5,8.0,JINIL_3771.0_1.0
4_5,7.2,Robin_7621.0_1.0
4_6,10.0,trang_12781.0_1.0
4_6,10.0,Phung_7191.0_1.0
4_6,10.0,MANH_5586.0_1.0
4_6,10.0,truong_12795.0_1.0
4_6,10.0,Phạm_7251.0_1.0
4_6,10.0,Le_5212.0_1.0
4_6,6.8,Ha_2833.0_1.0
4_6,8.0,Bach_594.0_1.0
4_6,7.6,Quỳnh_7455.0_1.0
4_6,8.8,Takehito_8898.0_1.0
4_6,10.0,Fei_2280.0_1.0
4_6,7.2,CHO_900.0_1.0
4_6,8.0,Hyuntake_3394.0_1.0
4_6,8.8,Adelya_105.0_1.0
4_7,10.0,Gabe_2393.0_1.0
4_7,10.0,KIM_4524.0_1.0
4_8,10.0,DalSSong_1589.0_1.0
4_8,9.6,Tran_9448.0_1.0
4_8,6.8,Minh_6096.0_1.0
4_8,10.0,kiem_11818.0_1.0
4_8,10.0,KIM_4534.0_1.0
4_8,9.2,tu_12815.0_1.0
4_8,10.0,Thắng_9245.0_1.0
4_8,7.6,Dương_2004.0_1.0
4_8,10.0,Khoi_4798.0_1.0
4_8,7.6,Hoang_3118.0_1.0
4_8,10.0,TRẦN_8826.0_1.0
4_8,10.0,THI_8729.0_1.0
4_8,9.2,Nguyễn_6606.0_6.0
4_8,9.2,HIEU_2641.0_1.0
4_8,10.0,Dascha_1682.0_1.0
4_8,10.0,Huy_3240.0_4.0
4_8,10.0,Anh_386.0_1.0
4_8,8.4,Tracey_9417.0_2.0
4_8,10.0,Julie_4394.0_1.0
4_8,10.0,Lee_5239.0_1.0
4_8,9.6,WILLIAM_10094.0_1.0
4_8,9.6,Thảo_9237.0_1.0
4_8,10.0,Haly_2882.0_1.0
4_8,8.0,Franck_2314.0_1.0
4_8,8.0,Franck_2314.0_2.0
4_8,9.6,Rémi_7698.0_2.0
4_8,10.0,Eric_2166.0_1.0
4_8,10.0,Andre_316.0_1.0
4_8,9.6,Carolin_1015.0_1.0
4_8,10.0,Rose_7661.0_1.0
4_8,10.0,NAMJI_6298.0_1.0
4_8,9.2,Minho_6111.0_1.0
4_8,10.0,Lee_5227.0_1.0
4_8,8.4,채윤_13688.0_1.0
4_8,10.0,Sejin_8144.0_1.0
4_8,9.2,JIHYEON_3751.0_1.0
4_8,9.6,Sungdae_8568.0_1.0
4_8,8.8,JOONYOUNG_3841.0_1.0
4_8,10.0,JaeSeong_3942.0_1.0
4_8,10.0,JINSEOK_3776.0_1.0
4_8,9.6,jisun_11687.0_1.0
4_8,7.2,JISUN_3797.0_1.0
4_8,10.0,Yera_10593.0_1.0
4_8,10.0,PARK_6914.0_1.0
4_8,10.0,홍진_13776.0_1.0
4_8,10.0,maocheng_12013.0_1.0
4_8,10.0,예나_13520.0_1.0
4_10,9.2,Thị_9258.0_2.0
4_10,10.0,jessie_11634.0_1.0
4_10,8.4,Truc_9513.0_1.0
4_10,8.4,Vân_10031.0_1.0
4_10,7.6,Truong_9534.0_1.0
4_10,10.0,Hưng_3429.0_1.0
4_10,10.0,THANH_8714.0_1.0
4_10,10.0,THANH_8714.0_1.0
4_10,9.6,Reza_7559.0_1.0
4_10,7.6,CHIN_895.0_1.0
4_11,6.4,Trần_9576.0_2.0
4_11,6.8,Bảo_832.0_1.0
4_11,8.4,Trần_9581.0_1.0
4_11,9.2,Stephen_8475.0_1.0
4_11,10.0,Hanh_2916.0_1.0
4_11,6.4,JOUNGWOOK_3847.0_1.0
4_11,9.6,Angelina_366.0_1.0
4_11,10.0,Nikolay_6759.0_1.0
4_13,10.0,Ngo_6545.0_1.0
4_13,8.8,Ánh_13108.0_2.0
4_13,9.6,Trọng_9594.0_1.0
4_13,8.4,Thi_9048.0_1.0
4_13,10.0,Roman_7647.0_1.0
4_16,10.0,Juwon_4445.0_1.0
4_16,10.0,Tiffany_9299.0_1.0
4_16,10.0,Peter_7085.0_1.0
4_16,10.0,Kelly_4705.0_1.0
4_16,10.0,Thị_9258.0_1.0
4_16,9.6,Vinh_9956.0_1.0
4_16,10.0,Canary_980.0_1.0
4_16,10.0,Nguyễn_6602.0_5.0
4_16,10.0,Nam_6432.0_1.0
4_16,10.0,Nghĩa_6542.0_1.0
4_16,10.0,Hoa_3094.0_1.0
4_16,9.2,Thi_9048.0_3.0
4_16,8.0,Le_5214.0_1.0
4_16,9.6,HUY_2730.0_1.0
4_16,9.6,Huyen_3248.0_1.0
4_16,10.0,Nguyễn_6607.0_1.0
4_16,9.6,Viet_9928.0_2.0
4_16,9.6,Hoàng_3183.0_4.0
4_16,10.0,trần_12802.0_1.0
4_16,9.6,trần_12802.0_2.0
4_16,10.0,Nguyễn_6605.0_3.0
4_16,10.0,Nguyễn_6602.0_6.0
4_16,8.8,Nguyet_6588.0_1.0
4_16,10.0,Nguyễn_6602.0_4.0
4_16,8.4,Phấn_7258.0_1.0
4_16,6.8,Thảo_9235.0_1.0
4_16,10.0,Phuc_7184.0_1.0
4_16,9.6,Vân_10029.0_1.0
4_16,10.0,Trúc_9559.0_1.0
4_16,9.6,Trần_9576.0_6.0
4_16,10.0,Nguyễn_6602.0_2.0
4_16,10.0,Xuan_10291.0_1.0
4_16,9.2,Trăm_9562.0_1.0
4_16,6.4,Duc_1921.0_1.0
4_16,8.8,Nguyen_6579.0_8.0
4_16,10.0,Trần_9576.0_1.0
4_16,9.6,Ton_9385.0_1.0
4_16,9.6,Yến_10790.0_2.0
4_16,9.6,Sativa_8107.0_1.0
4_16,10.0,Lê_5534.0_2.0
4_16,6.8,Pham_7118.0_1.0
4_16,8.0,Luận_5496.0_1.0
4_16,8.4,Chiến_1222.0_1.0
4_16,10.0,Tran_9446.0_2.0
4_16,10.0,Dương_2007.0_1.0
4_16,10.0,Tran_9448.0_1.0
4_16,9.6,Thành_9194.0_1.0
4_16,8.0,Thư_9224.0_1.0
4_16,7.6,Trần_9577.0_1.0
4_16,10.0,PHU_6949.0_1.0
4_16,10.0,Peter_7085.0_2.0
4_16,9.6,Linn_5372.0_1.0
4_16,10.0,John_4279.0_1.0
4_16,9.2,Darren_1677.0_1.0
4_16,10.0,chi_11034.0_1.0
4_16,8.0,Ana_299.0_1.0
4_16,9.6,Thai_8976.0_1.0
4_16,8.4,Sam_8031.0_1.0
4_16,10.0,Michael_6003.0_1.0
4_16,9.2,RONALD_7483.0_1.0
4_16,10.0,Natalie_6459.0_1.0
4_16,8.4,steven_12578.0_1.0
4_16,9.6,Thai_8977.0_1.0
4_16,7.6,Хасан_13233.0_1.0
4_16,10.0,WOORAM_10118.0_2.0
4_16,9.6,Dat_1687.0_1.0
4_16,10.0,Keith_4693.0_1.0
4_16,10.0,Romain_7643.0_1.0
4_16,9.6,Trang_9469.0_2.0
4_16,6.8,Frances_2305.0_1.0
4_16,10.0,Dương_2005.0_1.0
4_16,8.4,Phuc_7187.0_1.0
4_16,10.0,NHI_6380.0_1.0
4_16,10.0,Nguyen_6581.0_6.0
4_16,10.0,chi_11033.0_1.0
4_16,10.0,Sunston_8593.0_1.0
4_16,8.8,Andrea_321.0_1.0
4_16,7.6,Son_8397.0_1.0
4_16,8.8,MY_5700.0_1.0
4_16,8.4,Shinwan_8287.0_1.0
4_16,10.0,Robert_7608.0_1.0
4_16,8.0,Lynn_5513.0_1.0
4_16,10.0,Fu_2333.0_1.0
4_16,9.2,Chung_1304.0_1.0
4_16,8.0,Didier_1778.0_1.0
4_16,10.0,Michael_6002.0_1.0
4_16,8.8,Cindy_1346.0_1.0
4_16,10.0,Cindy_1345.0_1.0
4_16,8.8,Luciano_5467.0_1.0
4_16,8.8,Luciano_5467.0_2.0
4_16,10.0,RYO_7491.0_1.0
4_16,8.0,CHIHARU_891.0_2.0
4_16,9.2,Yosuke_10660.0_1.0
4_16,8.4,Cheung_1166.0_1.0
4_16,6.4,MAN_5584.0_1.0
4_16,8.4,Shuk_8304.0_1.0
4_16,8.0,MA_5577.0_1.0
4_16,8.8,Kin_4906.0_1.0
4_16,9.6,룰_13359.0_1.0
4_16,8.4,민준_13398.0_1.0
4_16,9.6,Lee_5225.0_1.0
4_16,10.0,Park_7009.0_1.0
4_16,10.0,jieun_11644.0_1.0
4_16,9.6,JOO_3838.0_1.0
4_16,10.0,유덕_13545.0_1.0
4_16,8.8,jongheon_11718.0_1.0
4_16,10.0,JI_3715.0_1.0
4_16,8.0,호이짜_13774.0_1.0
4_16,8.0,호이짜_13774.0_2.0
4_16,10.0,KO_4548.0_3.0
4_16,8.0,HWASIL_2745.0_1.0
4_16,8.4,aruem_10913.0_1.0
4_16,10.0,유진_13552.0_1.0
4_16,8.8,jae_11572.0_1.0
4_16,9.6,종근_13611.0_1.0
4_16,8.0,Eunji_2225.0_1.0
4_16,8.0,Eunhee_2213.0_1.0
4_16,8.8,Ji_4133.0_1.0
4_16,10.0,KANG_4469.0_1.0
4_16,9.2,SEONGHUN_7773.0_1.0
4_16,8.4,태민_13706.0_1.0
4_16,7.2,SEUNGHEE_7807.0_1.0
4_16,10.0,BYOUNG_582.0_1.0
4_16,8.8,jae_11572.0_1.0
4_16,8.0,Tae_8860.0_1.0
4_16,8.4,진주_13671.0_1.0
4_16,9.2,병옥_13408.0_1.0
4_16,9.2,KIM_4524.0_1.0
4_16,6.4,TAEHUN_8661.0_1.0
4_16,10.0,Hee-Tak_2972.0_1.0
4_16,6.4,Bum_780.0_1.0
4_16,10.0,hyeong_11478.0_1.0
4_16,10.0,EUNJIN_2050.0_1.0
4_16,10.0,youngme_13037.0_1.0
4_16,10.0,kyeonghwa_11875.0_1.0
4_16,9.6,Golovachev_2501.0_1.0
4_16,10.0,Aleksei_179.0_1.0
4_16,10.0,Elena_2109.0_1.0
4_16,9.6,Sofya_8385.0_1.0
4_16,8.8,Sik_8326.0_1.0
4_16,6.8,Sing_8346.0_1.0
4_16,9.2,Shan_8237.0_1.0
4_16,10.0,David_1708.0_1.0
4_16,10.0,DANG_1469.0_3.0
4_16,10.0,Lloyd_5397.0_1.0
4_16,9.6,Lloyd_5397.0_2.0
4_16,10.0,World_10243.0_1.0
4_16,9.2,Sophie_8429.0_1.0
4_16,6.4,Ty_9700.0_1.0
4_17,10.0,Minh_6098.0_1.0
4_17,8.0,Thành_9193.0_1.0
4_17,7.6,Tu_9607.0_1.0
4_17,7.2,Do_1851.0_3.0
4_17,10.0,To_9351.0_1.0
4_17,8.4,Thao_9024.0_1.0
4_17,10.0,Phát_7218.0_1.0
4_17,9.2,Tung_9643.0_1.0
4_17,9.2,Tung_9642.0_1.0
4_17,9.2,Andrew_344.0_1.0
4_17,9.6,dat_11126.0_1.0
4_17,10.0,Ligineva_5309.0_1.0
4_19,9.2,Thi_9049.0_5.0
4_19,10.0,Chi_1177.0_2.0
4_19,9.6,PHUOC_6956.0_3.0
4_19,8.8,Thi_9049.0_6.0
4_19,10.0,Anh_383.0_1.0
4_19,8.4,HỒNG_3473.0_1.0
4_19,9.6,PHUOC_6956.0_4.0
4_19,9.2,PHUOC_6956.0_5.0
4_19,9.6,Hai_2864.0_1.0
4_19,9.2,Thuy_9161.0_1.0
4_19,8.4,Keh_4690.0_1.0
4_19,8.0,Keh_4690.0_2.0
